country_name,date,parameter,product,value,unit
Portugal,7/1/2023,Net Electricity Production,Total Combustible Fuels,1548.4566,GWh
Portugal,7/1/2023,Net Electricity Production,Oil and Petroleum Products,106.3357,GWh
Portugal,7/1/2023,Net Electricity Production,Natural Gas,1147.6505,GWh
Portugal,7/1/2023,Net Electricity Production,Combustible Renewables,273.148,GWh
Portugal,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,21.3223,GWh
Portugal,7/1/2023,Net Electricity Production,Hydro,487.5151,GWh
Portugal,7/1/2023,Net Electricity Production,Wind,926.7605,GWh
Portugal,7/1/2023,Net Electricity Production,Solar,681.8438,GWh
Portugal,7/1/2023,Net Electricity Production,Geothermal,15.1687,GWh
Portugal,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2384.4361,GWh
Portugal,7/1/2023,Total Imports,Electricity,1252.0122,GWh
Portugal,7/1/2023,Total Exports,Electricity,58.7838,GWh
Portugal,7/1/2023,Used for pumped storage,Electricity,302.8342,GWh
Portugal,7/1/2023,Distribution Losses,Electricity,400.6847,GWh
Portugal,7/1/2023,Final Consumption (Calculated),Electricity,4149.4543,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Electricity,2201.4297,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Nuclear,1349.4068,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Total Combustible Fuels,507.5099,GWh
Slovak Republic,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",104.8986,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Oil and Petroleum Products,31.4738,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Natural Gas,156.9979,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Combustible Renewables,213.2783,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,0.8612,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Hydro,263.6939,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Solar,78.7038,GWh
Slovak Republic,7/1/2023,Net Electricity Production,Not Specified,2.1154,GWh
Slovak Republic,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",555.6759,GWh
Slovak Republic,7/1/2023,Total Imports,Electricity,798.115,GWh
Slovak Republic,7/1/2023,Total Exports,Electricity,1054.2062,GWh
Slovak Republic,7/1/2023,Used for pumped storage,Electricity,52.2944,GWh
Slovak Republic,7/1/2023,Distribution Losses,Electricity,88.4634,GWh
Slovak Republic,7/1/2023,Final Consumption (Calculated),Electricity,1804.5806,GWh
Slovenia,7/1/2023,Net Electricity Production,Electricity,1470.4916,GWh
Slovenia,7/1/2023,Net Electricity Production,Nuclear,510.028,GWh
Slovenia,7/1/2023,Net Electricity Production,Total Combustible Fuels,313.4019,GWh
Slovenia,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",273.7021,GWh
Slovenia,7/1/2023,Net Electricity Production,Oil and Petroleum Products,0.0098,GWh
Slovenia,7/1/2023,Net Electricity Production,Natural Gas,20.274,GWh
Slovenia,7/1/2023,Net Electricity Production,Combustible Renewables,18.6492,GWh
Slovenia,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,0.7668,GWh
Slovenia,7/1/2023,Net Electricity Production,Hydro,522.6857,GWh
Slovenia,7/1/2023,Net Electricity Production,Wind,0.3254,GWh
Slovenia,7/1/2023,Net Electricity Production,Solar,124.0506,GWh
Slovenia,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",665.711,GWh
Slovenia,7/1/2023,Total Imports,Electricity,611.485,GWh
Slovenia,7/1/2023,Total Exports,Electricity,1024.589,GWh
Slovenia,7/1/2023,Used for pumped storage,Electricity,36.5845,GWh
Slovenia,7/1/2023,Distribution Losses,Electricity,50.3448,GWh
Slovenia,7/1/2023,Final Consumption (Calculated),Electricity,970.4583,GWh
Spain,7/1/2023,Net Electricity Production,Electricity,24212.1578,GWh
Spain,7/1/2023,Net Electricity Production,Nuclear,5123.2245,GWh
Spain,7/1/2023,Net Electricity Production,Total Combustible Fuels,8165.201,GWh
Spain,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",386.1566,GWh
Spain,7/1/2023,Net Electricity Production,Oil and Petroleum Products,816.471,GWh
Spain,7/1/2023,Net Electricity Production,Natural Gas,6430.8927,GWh
Spain,7/1/2023,Net Electricity Production,Combustible Renewables,480.2547,GWh
Spain,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,51.426,GWh
Spain,7/1/2023,Net Electricity Production,Hydro,1602.5576,GWh
Spain,7/1/2023,Net Electricity Production,Wind,3839.2905,GWh
Spain,7/1/2023,Net Electricity Production,Solar,5458.9675,GWh
Spain,7/1/2023,Net Electricity Production,Other Renewables,1.5,GWh
Spain,7/1/2023,Net Electricity Production,Not Specified,21.4167,GWh
Spain,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11382.5702,GWh
Spain,7/1/2023,Total Imports,Electricity,1178.4826,GWh
Spain,7/1/2023,Total Exports,Electricity,1693.9064,GWh
Spain,7/1/2023,Used for pumped storage,Electricity,471.7059,GWh
Spain,7/1/2023,Distribution Losses,Electricity,2359.2805,GWh
Spain,7/1/2023,Final Consumption (Calculated),Electricity,20865.7476,GWh
Sweden,7/1/2023,Net Electricity Production,Electricity,10524.3395,GWh
Sweden,7/1/2023,Net Electricity Production,Nuclear,3594.141,GWh
Sweden,7/1/2023,Net Electricity Production,Total Combustible Fuels,802.4624,GWh
Sweden,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",29.2644,GWh
Sweden,7/1/2023,Net Electricity Production,Oil and Petroleum Products,13.6698,GWh
Sweden,7/1/2023,Net Electricity Production,Natural Gas,1.467,GWh
Sweden,7/1/2023,Net Electricity Production,Combustible Renewables,653.384,GWh
Sweden,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,104.6773,GWh
Sweden,7/1/2023,Net Electricity Production,Hydro,3761.903,GWh
Sweden,7/1/2023,Net Electricity Production,Wind,2132.4999,GWh
Sweden,7/1/2023,Net Electricity Production,Solar,233.333,GWh
Sweden,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6781.12,GWh
Sweden,7/1/2023,Total Imports,Electricity,956.1146,GWh
Sweden,7/1/2023,Total Exports,Electricity,3156.8138,GWh
Sweden,7/1/2023,Used for pumped storage,Electricity,4.2963,GWh
Sweden,7/1/2023,Distribution Losses,Electricity,598.7075,GWh
Sweden,7/1/2023,Final Consumption (Calculated),Electricity,7720.6365,GWh
Switzerland,7/1/2023,Net Electricity Production,Electricity,7320.6706,GWh
Switzerland,7/1/2023,Net Electricity Production,Nuclear,2144.718,GWh
Switzerland,7/1/2023,Net Electricity Production,Total Combustible Fuels,218.2463,GWh
Switzerland,7/1/2023,Net Electricity Production,Oil and Petroleum Products,1.7894,GWh
Switzerland,7/1/2023,Net Electricity Production,Natural Gas,24.0541,GWh
Switzerland,7/1/2023,Net Electricity Production,Combustible Renewables,128.9977,GWh
Switzerland,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,63.4051,GWh
Switzerland,7/1/2023,Net Electricity Production,Hydro,4091.7018,GWh
Switzerland,7/1/2023,Net Electricity Production,Wind,11.1196,GWh
Switzerland,7/1/2023,Net Electricity Production,Solar,854.8849,GWh
Switzerland,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5086.7041,GWh
Switzerland,7/1/2023,Total Imports,Electricity,1540.4566,GWh
Switzerland,7/1/2023,Total Exports,Electricity,3514.2581,GWh
Switzerland,7/1/2023,Used for pumped storage,Electricity,653.6308,GWh
Switzerland,7/1/2023,Distribution Losses,Electricity,355.4835,GWh
Switzerland,7/1/2023,Final Consumption (Calculated),Electricity,4337.7549,GWh
Turkey,7/1/2023,Net Electricity Production,Electricity,30219.27,GWh
Turkey,7/1/2023,Net Electricity Production,Total Combustible Fuels,17565.1238,GWh
Turkey,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",10304.0295,GWh
Turkey,7/1/2023,Net Electricity Production,Oil and Petroleum Products,15.6636,GWh
Turkey,7/1/2023,Net Electricity Production,Natural Gas,6597.1064,GWh
Turkey,7/1/2023,Net Electricity Production,Combustible Renewables,648.0079,GWh
Turkey,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,0.3163,GWh
Turkey,7/1/2023,Net Electricity Production,Hydro,6497.528,GWh
Turkey,7/1/2023,Net Electricity Production,Wind,3040.6313,GWh
Turkey,7/1/2023,Net Electricity Production,Solar,2394.8678,GWh
Turkey,7/1/2023,Net Electricity Production,Geothermal,616.5129,GWh
Turkey,7/1/2023,Net Electricity Production,Not Specified,104.6062,GWh
Turkey,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13197.5479,GWh
Turkey,7/1/2023,Total Imports,Electricity,463.8928,GWh
Turkey,7/1/2023,Total Exports,Electricity,189.3623,GWh
Turkey,7/1/2023,Distribution Losses,Electricity,2925.4858,GWh
Turkey,7/1/2023,Final Consumption (Calculated),Electricity,27568.3147,GWh
United Kingdom,7/1/2023,Net Electricity Production,Electricity,20745.0888,GWh
United Kingdom,7/1/2023,Net Electricity Production,Nuclear,3018.3921,GWh
United Kingdom,7/1/2023,Net Electricity Production,Total Combustible Fuels,9588.0516,GWh
United Kingdom,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",171.1358,GWh
United Kingdom,7/1/2023,Net Electricity Production,Oil and Petroleum Products,180.0791,GWh
United Kingdom,7/1/2023,Net Electricity Production,Natural Gas,6499.6508,GWh
United Kingdom,7/1/2023,Net Electricity Production,Combustible Renewables,2389.4643,GWh
United Kingdom,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,347.7217,GWh
United Kingdom,7/1/2023,Net Electricity Production,Hydro,341.6015,GWh
United Kingdom,7/1/2023,Net Electricity Production,Wind,6204.3184,GWh
United Kingdom,7/1/2023,Net Electricity Production,Solar,1592.2694,GWh
United Kingdom,7/1/2023,Net Electricity Production,Other Renewables,0.4559,GWh
United Kingdom,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10528.1094,GWh
United Kingdom,7/1/2023,Total Imports,Electricity,2388.002,GWh
United Kingdom,7/1/2023,Total Exports,Electricity,1098.828,GWh
United Kingdom,7/1/2023,Used for pumped storage,Electricity,118.1141,GWh
United Kingdom,7/1/2023,Distribution Losses,Electricity,1860.4994,GWh
United Kingdom,7/1/2023,Final Consumption (Calculated),Electricity,20055.6493,GWh
United States,7/1/2023,Net Electricity Production,Electricity,434489.2408,GWh
United States,7/1/2023,Net Electricity Production,Nuclear,69853.3811,GWh
United States,7/1/2023,Net Electricity Production,Total Combustible Fuels,287440.6521,GWh
United States,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",82192.9836,GWh
United States,7/1/2023,Net Electricity Production,Oil and Petroleum Products,2937.7221,GWh
United States,7/1/2023,Net Electricity Production,Natural Gas,197334.0993,GWh
United States,7/1/2023,Net Electricity Production,Combustible Renewables,4259.5026,GWh
United States,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,716.3445,GWh
United States,7/1/2023,Net Electricity Production,Hydro,23238.6965,GWh
United States,7/1/2023,Net Electricity Production,Wind,27778.3264,GWh
United States,7/1/2023,Net Electricity Production,Solar,24707.2245,GWh
United States,7/1/2023,Net Electricity Production,Geothermal,1303.312,GWh
United States,7/1/2023,Net Electricity Production,Not Specified,167.6482,GWh
United States,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",81287.062,GWh
United States,7/1/2023,Total Imports,Electricity,3663.0299,GWh
United States,7/1/2023,Total Exports,Electricity,1408.427,GWh
United States,7/1/2023,Used for pumped storage,Electricity,3377.4943,GWh
United States,7/1/2023,Distribution Losses,Electricity,34741.9402,GWh
United States,7/1/2023,Final Consumption (Calculated),Electricity,398624.4091,GWh
Argentina,7/1/2023,Net Electricity Production,Electricity,11650.7211,GWh
Argentina,7/1/2023,Net Electricity Production,Nuclear,705.5987,GWh
Argentina,7/1/2023,Net Electricity Production,Total Combustible Fuels,7540.637,GWh
Argentina,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",123.2813,GWh
Argentina,7/1/2023,Net Electricity Production,Oil and Petroleum Products,1985.2295,GWh
Argentina,7/1/2023,Net Electricity Production,Natural Gas,5223.7886,GWh
Argentina,7/1/2023,Net Electricity Production,Combustible Renewables,208.3376,GWh
Argentina,7/1/2023,Net Electricity Production,Hydro,2137.7698,GWh
Argentina,7/1/2023,Net Electricity Production,Wind,1069.2249,GWh
Argentina,7/1/2023,Net Electricity Production,Solar,197.4907,GWh
Argentina,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3612.823,GWh
Brazil,7/1/2023,Net Electricity Production,Electricity,56772.6954,GWh
Brazil,7/1/2023,Net Electricity Production,Nuclear,1387.1872,GWh
Brazil,7/1/2023,Net Electricity Production,Total Combustible Fuels,11669.9055,GWh
Brazil,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1622.3605,GWh
Brazil,7/1/2023,Net Electricity Production,Oil and Petroleum Products,496.3108,GWh
Brazil,7/1/2023,Net Electricity Production,Natural Gas,2380.9699,GWh
Brazil,7/1/2023,Net Electricity Production,Combustible Renewables,7030.3315,GWh
Brazil,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,7/1/2023,Net Electricity Production,Hydro,29664.7572,GWh
Brazil,7/1/2023,Net Electricity Production,Wind,10108.643,GWh
Brazil,7/1/2023,Net Electricity Production,Solar,3942.2025,GWh
Brazil,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",50745.9342,GWh
Bulgaria,7/1/2023,Net Electricity Production,Electricity,3084.1159,GWh
Bulgaria,7/1/2023,Net Electricity Production,Nuclear,1448.0742,GWh
Bulgaria,7/1/2023,Net Electricity Production,Total Combustible Fuels,778.0197,GWh
Bulgaria,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",574.2288,GWh
Bulgaria,7/1/2023,Net Electricity Production,Oil and Petroleum Products,10.188,GWh
Bulgaria,7/1/2023,Net Electricity Production,Natural Gas,78.0922,GWh
Bulgaria,7/1/2023,Net Electricity Production,Combustible Renewables,115.5106,GWh
Bulgaria,7/1/2023,Net Electricity Production,Hydro,302.3547,GWh
Bulgaria,7/1/2023,Net Electricity Production,Wind,104.7402,GWh
Bulgaria,7/1/2023,Net Electricity Production,Solar,448.338,GWh
Bulgaria,7/1/2023,Net Electricity Production,Not Specified,2.5891,GWh
Bulgaria,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",970.9435,GWh
China,7/1/2023,Net Electricity Production,Electricity,865976.4828,GWh
China,7/1/2023,Net Electricity Production,Nuclear,35758.7407,GWh
China,7/1/2023,Net Electricity Production,Total Combustible Fuels,575749.1694,GWh
China,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",531617.5463,GWh
China,7/1/2023,Net Electricity Production,Oil and Petroleum Products,1119.3481,GWh
China,7/1/2023,Net Electricity Production,Natural Gas,26295.9302,GWh
China,7/1/2023,Net Electricity Production,Combustible Renewables,16063.8733,GWh
China,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,652.4715,GWh
China,7/1/2023,Net Electricity Production,Hydro,131595.1463,GWh
China,7/1/2023,Net Electricity Production,Wind,74588.496,GWh
China,7/1/2023,Net Electricity Production,Solar,48274.4793,GWh
China,7/1/2023,Net Electricity Production,Geothermal,9.3919,GWh
China,7/1/2023,Net Electricity Production,Other Renewables,1.0592,GWh
China,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",270532.4461,GWh
Croatia,7/1/2023,Net Electricity Production,Electricity,1303.582,GWh
Croatia,7/1/2023,Net Electricity Production,Total Combustible Fuels,529.7372,GWh
Croatia,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",124.5007,GWh
Croatia,7/1/2023,Net Electricity Production,Oil and Petroleum Products,9.6555,GWh
Croatia,7/1/2023,Net Electricity Production,Natural Gas,325.6658,GWh
Croatia,7/1/2023,Net Electricity Production,Combustible Renewables,69.9153,GWh
Croatia,7/1/2023,Net Electricity Production,Hydro,574.066,GWh
Croatia,7/1/2023,Net Electricity Production,Wind,114.6994,GWh
Croatia,7/1/2023,Net Electricity Production,Solar,85.0794,GWh
Croatia,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",843.76,GWh
Cyprus,7/1/2023,Net Electricity Production,Electricity,614.6001,GWh
Cyprus,7/1/2023,Net Electricity Production,Total Combustible Fuels,498.9966,GWh
Cyprus,7/1/2023,Net Electricity Production,Oil and Petroleum Products,495.0809,GWh
Cyprus,7/1/2023,Net Electricity Production,Combustible Renewables,3.9158,GWh
Cyprus,7/1/2023,Net Electricity Production,Wind,18.035,GWh
Cyprus,7/1/2023,Net Electricity Production,Solar,97.5685,GWh
Cyprus,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",119.5192,GWh
India,7/1/2023,Net Electricity Production,Electricity,156101.1247,GWh
India,7/1/2023,Net Electricity Production,Nuclear,3717.2582,GWh
India,7/1/2023,Net Electricity Production,Total Combustible Fuels,110350.2281,GWh
India,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",103121.9972,GWh
India,7/1/2023,Net Electricity Production,Oil and Petroleum Products,514.5653,GWh
India,7/1/2023,Net Electricity Production,Natural Gas,5449.221,GWh
India,7/1/2023,Net Electricity Production,Combustible Renewables,1117.4098,GWh
India,7/1/2023,Net Electricity Production,Other Combustible Non-Renewables,147.0348,GWh
India,7/1/2023,Net Electricity Production,Hydro,19051.6164,GWh
India,7/1/2023,Net Electricity Production,Wind,14074.5575,GWh
India,7/1/2023,Net Electricity Production,Solar,8907.4645,GWh
India,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",43151.0482,GWh
Malta,7/1/2023,Net Electricity Production,Electricity,231.6465,GWh
Malta,7/1/2023,Net Electricity Production,Total Combustible Fuels,198.5883,GWh
Malta,7/1/2023,Net Electricity Production,Oil and Petroleum Products,1.5574,GWh
Malta,7/1/2023,Net Electricity Production,Natural Gas,197.0309,GWh
Malta,7/1/2023,Net Electricity Production,Solar,33.0581,GWh
Malta,7/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",33.0581,GWh
North Macedonia,7/1/2023,Net Electricity Production,Electricity,478.3414,GWh
North Macedonia,7/1/2023,Net Electricity Production,Total Combustible Fuels,291.0709,GWh
North Macedonia,7/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",151.9535,GWh
